cell_id,r_c,x_c,z_c,radial_pos,A_true,rel_err_N200,rel_err_N317,rel_err_N502,rel_err_N796,rel_err_N1262,rel_err_N2000
9.200000000000000000e+01,1.041457138742526434e-01,1.087638319451675883e-01,3.934353177294436232e-02,1.156610765632299503e-01,3.440173697688687915e-02,-1.394026105640910895e-02,3.436067873763271052e-03,-8.265700036875767154e-04,1.016327690219753777e-03,1.243624192204251244e-04,9.654053828844766372e-05
9.300000000000000000e+01,1.033023771759044585e-01,1.943426125932276038e-01,2.485727002257235307e-01,3.155272387085919505e-01,3.545295127730811041e-02,-8.626042630824892754e-04,-3.661651980802482775e-03,-4.963216575615270187e-05,-2.837024336745930242e-04,1.406582497747166371e-04,2.007694313022057031e-04
9.400000000000000000e+01,1.337418421962551784e-01,-1.593890596820516370e-01,1.752249946340799225e-01,2.368726896263939341e-01,5.814127043845501719e-02,1.832673913337856675e-04,-2.603623208673688794e-03,1.079124919568519303e-03,1.001475089537073870e-04,2.646977929436911126e-04,-9.120349864566446030e-05
9.500000000000000000e+01,1.387854174821165909e-01,-2.258161664796821677e-01,-2.783157969515153152e-01,3.584028792801986496e-01,6.526218196611882627e-02,-3.668799062079508566e-03,-2.261567005621412108e-04,-3.564652992332772996e-04,-7.364159417765359095e-04,-1.430513390394683171e-04,-9.410164760748074286e-07
9.600000000000000000e+01,1.318623318528930055e-01,1.588752109169957460e-01,1.566926550129889018e-01,2.231455148080271067e-01,5.631752117138384695e-02,1.500435212697048826e-03,1.237865608102906023e-03,-4.429722288665782770e-04,1.505497963649737869e-04,-1.753191871854964390e-04,-7.230163704563530302e-05
9.700000000000000000e+01,5.181521235082890697e-02,-2.402973216815751378e-02,-4.487126283887465372e-01,4.493555951622397737e-01,9.452495791324941332e-03,8.227743181326463429e-03,5.241544963721089800e-03,-2.616981660356398898e-03,7.821951506290503175e-04,5.128107972720563623e-04,-4.459338953105573822e-04
9.800000000000000000e+01,1.405804486611129112e-01,2.143999648426864191e-02,4.705340950371310615e-01,4.710223010024656154e-01,7.103798268789429660e-02,-3.038033169448173254e-03,-1.227867992898534766e-03,5.435094547743268834e-04,-7.759693223379215965e-04,-1.132168844482084324e-04,3.190626075366687076e-05
9.900000000000000000e+01,1.159549174948297096e-01,3.868669281466414755e-01,1.326471494040637467e-03,3.868692022121212326e-01,4.603903887434644682e-02,-3.590316650161740064e-03,-1.147715748574862360e-03,2.665827439176648994e-04,1.589244343966900175e-04,-4.762691340054470146e-05,6.557947956720155958e-05
1.000000000000000000e+02,7.750343646576914047e-02,-2.886030206755272332e-01,1.052327184275527738e-01,3.071898900854183601e-01,1.986785570620333563e-02,6.928651417878795016e-03,-2.326509403031695733e-03,4.340342481887971005e-03,9.456819864763765793e-04,-3.614310875575954540e-04,6.153462798175191040e-05
1.010000000000000000e+02,1.643295757788829636e-01,1.614427647707301627e-01,-2.486945803256702114e-01,2.965008610108553211e-01,8.959851669210514014e-02,-1.698219246812571193e-03,-1.182534215220520935e-04,2.477908268142980930e-03,-1.886662199183097854e-04,3.767895732718073987e-04,1.617511078801925350e-04
1.020000000000000000e+02,1.664047478667171065e-01,4.675834683934849689e-01,-3.400491980259859881e-01,5.781589374843195683e-01,1.086776045118179185e-01,-4.454180280514252743e-04,1.795097681548840640e-03,-1.173271105614603904e-03,3.766916664060815378e-04,-1.928136700228844091e-04,-2.066033768308717100e-04
1.030000000000000000e+02,7.284424442732209681e-02,-4.252484898934534296e-01,-9.579180606933568320e-02,4.359040585572561133e-01,1.856381839642182174e-02,3.814427538111297977e-02,-2.235508224633586671e-03,-3.046438246158689189e-03,4.863446298213336405e-04,-1.002733282621459665e-03,5.348840453223147051e-05
1.040000000000000000e+02,1.268223679431350615e-01,-4.318876022590397712e-01,3.959016918474822511e-01,5.858882577699960903e-01,6.305612966528151286e-02,-2.216902452907065779e-03,-5.159885331040836576e-04,-3.253117251079129524e-03,-4.250176598212807022e-04,1.990157745734855155e-04,2.784870329495259256e-04
1.050000000000000000e+02,1.802646731625844878e-01,-2.602082445468981153e-01,1.140449642239038663e-02,2.604580447381624753e-01,1.067817032956121931e-01,3.101728783225121688e-03,9.679221657266090517e-05,2.228802839114862877e-04,-2.042684598676514085e-04,1.537131102364863722e-04,4.239399967209678266e-05
1.060000000000000000e+02,1.391561903769138464e-01,3.144902295491580624e-01,-4.985492360051917426e-01,5.894535140307863852e-01,7.635765970724139873e-02,-5.723879011697019514e-03,-1.162065795012545699e-03,1.054813800846154948e-03,2.736076309244328542e-04,-5.667125547959006582e-05,6.392991138093329084e-05
1.070000000000000000e+02,9.213065921047347562e-02,3.262675482637442670e-01,9.643849572224116873e-02,3.402218342599478418e-01,2.843967975325612657e-02,4.914441469203723045e-03,-1.345767453070023656e-03,-1.185466236582666255e-03,2.324843835852519192e-04,2.632932283326283596e-04,-2.020488862242153516e-05
1.080000000000000000e+02,1.849918690158423029e-01,-7.373941163986752478e-02,-1.320693811045701160e-01,1.512607756635473977e-01,1.097678967103608710e-01,-1.050724586268092509e-03,-3.672749176092393597e-04,2.603278241326556497e-04,-1.851784232687059273e-05,-7.071143566061977026e-05,8.938387590040619557e-05
1.090000000000000000e+02,9.597608262960533043e-02,-3.798965509770520499e-01,2.132157953716801169e-01,4.356401781748764357e-01,3.227431689974893242e-02,9.050424169760651338e-03,-1.310067129417835652e-03,-1.339577513377543383e-03,-4.147690926610270168e-04,-1.306431195958746017e-04,2.203635868678333054e-04
1.100000000000000000e+02,8.970290027340432903e-02,5.123349546091717777e-01,-3.243521494208165268e-01,6.063756447519027537e-01,3.198349084460785918e-02,-6.982951234143941477e-03,-3.127413141817192432e-03,2.108736233602304111e-03,2.194468604539423495e-03,7.512338587556399716e-05,5.156018201946110935e-05
1.110000000000000000e+02,1.510039446837721788e-01,9.642693821620096362e-02,1.816681741664963878e-01,2.056732357861360272e-01,7.367123968139012435e-02,-1.900065397688832647e-03,7.369668724939160143e-04,-1.153778864103172097e-03,-5.882726691254225315e-04,9.633917537610336979e-05,-1.298249079229041314e-04
1.120000000000000000e+02,6.828533320029595011e-02,-5.990056811094843781e-01,4.840997783432354762e-02,6.009586774108157670e-01,1.839005485014817698e-02,1.754822077336726238e-02,-8.020464431292562146e-03,-2.211717533506241118e-03,1.973383605301082255e-03,2.583772447868337707e-04,2.033213323591187560e-04
1.130000000000000000e+02,1.061910457602286695e-01,-3.789530708002342152e-02,-4.008895217317828830e-01,4.026766232760810027e-01,3.887270267960043352e-02,-7.012842391624918292e-04,3.331738255137883797e-03,-9.332549169512871501e-04,6.070982045220940648e-04,2.633573126258337282e-04,-2.353535161422337652e-04
1.140000000000000000e+02,1.033859329275935851e-01,-3.920321114816394115e-01,-3.085416509500515381e-01,4.988858855527343872e-01,3.895489971967994181e-02,-8.286456298940425569e-03,2.975352403506104082e-03,-3.142128820659562116e-03,-3.723432554934014149e-04,5.238781722971541654e-04,2.891957461503835702e-06
1.150000000000000000e+02,1.890306591092887345e-01,-1.171317202632274901e-01,-1.614113480113396060e-01,1.994328537595066453e-01,1.157153168470838878e-01,4.031711428196249614e-03,4.190564510941907628e-03,4.931882977874391116e-04,-8.753927687732421248e-06,-2.998631697472831092e-04,-8.700202306621829251e-05
1.160000000000000000e+02,1.416761678651261569e-01,2.321316399668382768e-01,2.266652635670324267e-01,3.244414276593020063e-01,6.711157843049357641e-02,-2.620265881023042809e-03,1.236823149894261675e-03,-1.771423607619393437e-04,8.550536587399459876e-04,-5.042832784660777889e-04,-2.451001608050340508e-05
1.170000000000000000e+02,6.271384508360208776e-02,1.158277380641917764e-01,3.336463546596009078e-01,3.531797770013272442e-01,1.322516004020845432e-02,1.963980621640026847e-02,5.179330359318612409e-03,1.902112956928991849e-03,-1.360627883957299389e-04,-1.311746699355076373e-04,3.225256076380134118e-04
1.180000000000000000e+02,1.693352549215174641e-01,1.252063398271889838e-01,-5.224485913507037615e-01,5.372421782932313983e-01,1.086249280408857487e-01,-1.248678185041374178e-03,-2.266449862473152166e-03,5.366566164497488245e-04,-3.701304649614822750e-04,4.146574075325482056e-05,6.938182309457197050e-05
1.190000000000000000e+02,6.256104858451685957e-02,-2.502398670215842391e-01,6.046594670588585352e-01,6.543951880560270329e-01,1.632083078105683871e-02,1.693455392301368434e-02,3.803938778133897358e-03,-2.691502250904642679e-03,-1.441011088073707036e-03,1.036630282852168961e-03,-8.253497708721191373e-05
1.200000000000000000e+02,1.208926293250223716e-01,5.592845630528819889e-01,-5.702822797896012208e-02,5.621845259838386122e-01,5.603467506594547731e-02,2.028473363324012624e-03,3.704766364646339127e-03,1.799912613607235201e-03,-1.039862778022815348e-04,-7.524814421351333493e-04,2.861735711203738930e-04
1.210000000000000000e+02,1.632677159840190684e-01,-2.103334985050286932e-02,2.951495686156124787e-01,2.958980730926036307e-01,8.841632641926845670e-02,-5.177662302427998853e-04,9.895472373497860019e-04,9.397536414690321749e-04,-7.896455890059606020e-04,1.666486364197972136e-04,-1.171143340342739592e-04
1.220000000000000000e+02,9.757689150007695100e-02,5.513527433331886218e-01,-3.313388267473090232e-01,6.432536557931997079e-01,3.940271706210710101e-02,1.056270421013505434e-02,-1.178175920491264517e-02,7.695392812558932150e-04,6.742770538206155351e-04,-4.156146909642943754e-04,-2.669940161926787070e-04
1.230000000000000000e+02,5.092652431764172621e-02,3.127756542593451705e-01,2.497564270961051269e-01,4.002585199257768789e-01,8.899875436555534577e-03,6.408591785378447980e-03,1.584062639705607900e-02,-8.469524918588655638e-03,4.151167865279914437e-03,-5.372500945299840680e-05,2.848064532865457466e-04
1.240000000000000000e+02,1.485352174888515675e-01,2.650448380636913903e-01,1.219960171697533902e-01,2.917735327090021924e-01,7.297116319684480990e-02,1.198642765993351844e-03,-1.346249414759359553e-03,9.800666315868955536e-04,5.196418224271415198e-04,3.041250026658559591e-05,-2.233235768541730337e-04
1.250000000000000000e+02,7.742643184320510685e-02,-1.118948324493270752e-01,-1.720116718259232513e-01,2.052034813866765450e-01,1.927509442060802020e-02,3.617005589613864203e-03,-4.507690856906831911e-03,-2.108042566210444058e-03,-3.120338353157059430e-03,-1.026338524470760127e-03,-7.104113004001710863e-04
1.260000000000000000e+02,6.784477436217764557e-02,-1.032975469950170311e-01,1.748211824753097554e-01,2.030586837770138320e-01,1.478707081415853164e-02,-1.801353997098775750e-02,4.776306542885633277e-03,4.389439318815524516e-03,-2.638897110531779333e-04,-9.669822917113268801e-05,2.449964005903915165e-04
1.270000000000000000e+02,1.066195147298651114e-01,2.948627970118464781e-01,-3.805336220509747402e-01,4.814040990403836151e-01,4.096701607117026606e-02,8.165939883759909534e-03,9.171877158717922640e-04,1.769364011410479165e-03,3.079551478459841007e-04,-5.235637957460292924e-04,1.180793745503283532e-04
1.280000000000000000e+02,7.157379084063852925e-02,3.519975357481717193e-01,2.386176094633454259e-01,4.252536051802348616e-01,1.781892724483984808e-02,-5.781267465297057484e-03,1.700574407904831276e-03,2.601103723254283295e-05,-8.467009484209864212e-04,1.108441528709480650e-03,-3.082687684098361913e-04
1.290000000000000000e+02,1.144056039942143860e-01,-5.136886321083937723e-01,2.314837640989818590e-01,5.634365481567784606e-01,5.018670249039759723e-02,2.016152959698036540e-03,-3.804720321576304798e-06,1.418159946595887178e-03,-3.590972090709021458e-04,-1.126867683406418408e-04,7.771809339507385062e-05
1.300000000000000000e+02,1.624933624889321471e-01,-4.752568575686110242e-01,2.677130837474501757e-01,5.454717003434369493e-01,1.005654486574906192e-01,1.321045350678229369e-03,2.831325701407649831e-03,-1.032311345300351846e-04,1.224009001421499931e-05,-4.392767638811134745e-04,5.713634092563424360e-05
1.310000000000000000e+02,7.772360217175974806e-02,-3.650043186119216743e-01,3.282108014583688949e-01,4.908670724333605850e-01,2.184765500153802026e-02,1.122242866627765068e-03,1.336506855439023589e-02,1.935634630120475208e-03,5.923860737679920163e-04,3.053034213087446602e-04,5.228494709563769050e-04
1.320000000000000000e+02,1.289252045752432574e-01,-5.038078131022094563e-02,-3.923971154147590790e-01,3.956181483593138593e-01,5.722127884384305141e-02,3.615118577356080110e-03,4.623682087565805787e-03,9.462519357432697120e-04,-1.089864179824373558e-03,5.072306254811920212e-04,-1.504059048187400549e-04
1.330000000000000000e+02,1.709540479362464394e-01,-6.922933966460353972e-02,5.329007536418994828e-01,5.373787441856083813e-01,1.107615704039622007e-01,-2.379256902131032803e-03,7.448470396673734228e-04,-5.625308523453664833e-04,-5.002528789380678020e-04,-1.177872002771085391e-04,1.024959122619684138e-04
1.340000000000000000e+02,1.402496156348384260e-01,4.094779666410734986e-01,-4.420785309770777771e-01,6.025824696382722223e-01,7.859298022239370740e-02,1.050778956715792134e-03,2.388871535716097227e-03,-1.487215760308968626e-03,4.335683294665049203e-04,-2.469555162945002991e-04,-1.810944025723015827e-04
1.350000000000000000e+02,9.743328015147001420e-02,-1.743639737020005187e-01,-8.203561714160589879e-03,1.745568496219783716e-01,3.036699298160022709e-02,5.941653018889381244e-03,-1.652534814015949038e-03,-1.561707484282193192e-03,-1.322235733124843549e-03,-5.681725690679373386e-04,2.051513723233533426e-04
1.360000000000000000e+02,1.208700536716295765e-01,4.560360134594714232e-01,-4.621783820819265198e-01,6.492901527328706068e-01,6.118165894391931758e-02,-2.661386743792570897e-03,1.281021714542696088e-03,2.277977857183755006e-03,7.111095994432048428e-04,6.922137852249932166e-05,2.361621913138378659e-04
1.370000000000000000e+02,5.140855544317735060e-02,-2.930915566001188188e-01,-1.403680955680869369e-01,3.249705568258334232e-01,8.786875393172124613e-03,-1.261505609959912011e-02,6.920977973402520078e-03,-2.112522315281251117e-03,5.992040225264450015e-04,3.652673249998628080e-04,-5.691987435419987307e-04
1.380000000000000000e+02,1.213137430381593246e-01,-5.234378810591823195e-01,-1.893910437467732910e-01,5.566472696234293638e-01,5.616456795022398141e-02,-9.011961168100546260e-04,3.704230052691492858e-03,5.726180070728670302e-04,9.608759237353936555e-04,2.221783632616602944e-04,2.788042750208052922e-04
1.390000000000000000e+02,1.071352110621366094e-01,-3.626432478381280688e-01,-2.908135630251715287e-01,4.648469142007736199e-01,4.094043389364194346e-02,-3.860642152498594548e-03,2.285364858110039421e-04,1.539589785996220428e-03,-6.612685527304096311e-04,-1.320870026807474673e-04,-2.641893909922643502e-04
1.400000000000000000e+02,5.417238592959039423e-02,2.346811580337186953e-01,-3.956507225354937152e-01,4.600160216545783332e-01,1.039692851817061378e-02,1.986474785165714962e-02,-2.431913727763301836e-03,-1.425584459915585356e-03,3.807773028390748493e-03,7.443856527666881107e-05,-3.952889182179397665e-05
1.410000000000000000e+02,1.364630271939573092e-01,4.177107948389220393e-01,-2.378510372355285285e-01,4.806822485166066805e-01,6.731704325468843009e-02,-3.866015020180690875e-03,1.272563820819971880e-04,9.622059738290111852e-05,-2.473027160138085989e-04,2.484028582123709583e-04,1.686330317771655984e-04
1.420000000000000000e+02,8.685162390636302909e-02,3.187758810095586703e-01,-3.408566759886721975e-02,3.205930364949943212e-01,2.508019433627213524e-02,-4.106612421139299585e-03,1.125391788683383076e-02,3.349308849051269021e-03,5.474242230991688274e-04,1.655222930627697764e-04,4.806686071465726684e-04
1.430000000000000000e+02,7.238152190739509384e-02,-5.834407100976053417e-01,3.354054966655051206e-01,6.729783870174673721e-01,2.237369693813974839e-02,2.018909287646963868e-02,-8.591813362658351494e-03,2.637990588257643765e-03,1.834760857022388336e-05,1.515810250418692107e-04,6.671049468685019690e-04
1.440000000000000000e+02,7.301818495469708514e-02,-3.879790082923069150e-01,-6.572714647295063717e-02,3.935070122106576473e-01,1.825665676794032896e-02,-2.856982929011042671e-03,2.852501244468230723e-03,1.552772486334008661e-03,-8.826305027380687562e-04,4.503414088075086141e-04,4.850088385388584555e-04
1.450000000000000000e+02,1.777786060408420576e-01,2.124112267502691331e-01,-3.193195837661009784e-01,3.835147009256753559e-01,1.088036553506349924e-01,2.220853113605869567e-04,-6.995272138839991882e-04,-5.033082746643824379e-04,7.813188837202389436e-05,2.574419880014833240e-04,-4.602690801025488554e-05
1.460000000000000000e+02,1.577331897639752678e-01,-1.435731630868134490e-01,-1.401050076910270725e-03,1.435799989555326117e-01,7.950501938221730958e-02,-7.171949336165495126e-04,6.706973666448234894e-04,1.584713604522169916e-03,4.782944520156373613e-04,3.067537677292619946e-05,-2.461782551196334268e-04
1.470000000000000000e+02,1.342380056112715270e-01,1.376675010999810489e-01,5.069155562304636931e-01,5.252768051299749885e-01,6.719778937860099166e-02,4.844044379612055806e-03,7.923636937845479622e-04,-1.683992514250887140e-03,2.786411560840029722e-05,1.123249122734204519e-04,7.174336991488949877e-05
1.480000000000000000e+02,1.199999809528414924e-01,4.665367239264497368e-01,3.379484522380826750e-02,4.677591328191524900e-01,5.152467120859573896e-02,-7.226633772522861321e-03,2.653009163851027807e-04,-6.977466650681662941e-06,-2.045677029162140670e-04,-3.405890595616911654e-04,-2.561316435581995066e-04
1.490000000000000000e+02,6.866428973515241452e-02,1.643906597840765205e-01,-3.235626122183578035e-01,3.629284406736559276e-01,1.592235104637007917e-02,-1.386093375250030402e-02,-8.517425915654075474e-03,-4.604408859575914725e-03,3.050786272427163937e-04,-2.756211781231865388e-04,1.430958210717481194e-04
1.500000000000000000e+02,1.077728486339408764e-01,-4.612766162828278449e-01,3.707667215699095298e-01,5.918142263861472241e-01,4.564341568895151358e-02,1.396384217767909774e-02,-7.815789234782988260e-04,8.780094050582221143e-04,-2.573563461506611638e-03,8.981127865272942046e-04,-3.335906456725101776e-05
1.510000000000000000e+02,1.781746555468320947e-01,-5.192926764463301481e-01,2.380819589339133735e-02,5.198381613564850845e-01,1.188254511444296752e-01,-1.212628114873881557e-04,-9.704164361673539574e-04,2.607021393918884655e-04,-1.395505303322108759e-04,8.706228668309279328e-05,-3.097378945460249611e-05
1.520000000000000000e+02,1.092519394996380594e-01,4.101435959843928725e-01,-4.950836387932633365e-02,4.131208629699263390e-01,4.137229401096649550e-02,2.688630681176196191e-03,4.249181970713555856e-03,-2.112658561589375594e-04,-1.028193413756817165e-04,-1.842381996564057545e-05,-2.383628158117989670e-04
1.530000000000000000e+02,7.740029770862132119e-02,3.989228613591697670e-01,-3.228380829042233335e-01,5.131899035330503844e-01,2.199759365951814427e-02,1.540712443724023828e-02,2.757507923109692172e-03,-4.073105254760123195e-03,9.103238823484627318e-04,-4.791773180087277595e-04,-7.045849636699852425e-05
1.540000000000000000e+02,1.348632096252583845e-01,2.064965062933051820e-01,-4.247204946090872846e-01,4.722587274496139464e-01,6.537931331326385376e-02,1.154650354364017417e-03,-8.596153832423070185e-04,3.222206681829931085e-05,2.129029903867873941e-04,1.302149652366857424e-04,-2.240938517830137755e-04
1.550000000000000000e+02,6.855578824392155601e-02,4.921030873714076215e-01,-3.420555490113188490e-01,5.993058044186674316e-01,1.850735678391426248e-02,2.951278498638787440e-02,-2.494687448512999950e-03,-7.464427285830410597e-06,-3.360352164718860557e-03,2.377776491455652064e-04,-7.955822668535006414e-04
1.560000000000000000e+02,8.709271105824892278e-02,3.855377400365240792e-01,3.639648483150741409e-01,5.301978496764064852e-01,2.822397143931927588e-02,7.403397394981636737e-03,-1.001068804130089696e-03,-1.179499708251485757e-04,3.706667459735246695e-04,5.230633667554496213e-04,-1.229442300132443933e-05
1.570000000000000000e+02,1.204735811409809315e-01,-2.462380456604324475e-01,3.313543071327074152e-01,4.128302944141403752e-01,5.035259882524645292e-02,1.353984561791587993e-04,3.392896999554473325e-04,-1.256891358400680225e-03,-3.133070941502280604e-04,5.311626976056693650e-05,-1.511751648475279097e-05
1.580000000000000000e+02,1.767714621437302402e-01,-2.510784045076062121e-01,-4.881701781452312816e-01,5.489539944662320536e-01,1.197372830089975942e-01,-2.363142850672628192e-03,1.092495178296459812e-03,5.820332894379554034e-05,-1.688865979461162681e-04,1.973176996259429217e-04,1.723426056623456049e-04
1.590000000000000000e+02,1.661978352897505729e-01,-4.287002943611998296e-01,-2.889418662616380362e-01,5.169829247316952703e-01,1.029179755081642833e-01,1.988802731103245236e-04,1.692688536002684430e-03,-1.518439165036911120e-04,-2.062270319092007753e-05,3.651906144241934271e-05,-4.979216885070414378e-05
1.600000000000000000e+02,1.393332282261499078e-01,-2.039894675123378187e-01,3.340850664040397877e-01,3.914390558569224021e-01,6.677103764757291726e-02,-8.182112917219375170e-03,-1.425267787802941832e-03,1.218458975891234530e-03,-8.348990371548348222e-04,5.771392007569708937e-05,-3.595760800561009773e-04
1.610000000000000000e+02,1.388544304015990605e-01,-4.143240529250690751e-01,1.557183622241726795e-01,4.426201861257957337e-01,6.811414713989429048e-02,-1.120644647586110931e-02,2.189889041086079402e-03,3.685480713081945581e-03,-5.153622116537137643e-04,4.195572202516650862e-04,-1.290812697352095029e-05
1.620000000000000000e+02,5.210886277233678365e-02,-5.490715052194186097e-01,-4.791244998737592686e-01,7.287247794765853159e-01,1.250607152741523877e-02,8.269591154636213304e-03,1.723618333261112134e-02,2.782216832758255265e-03,-9.977507379350658567e-04,-1.230476628170107389e-03,-2.064248230263521222e-04
1.630000000000000000e+02,8.592634332083920468e-02,-3.243660726461531363e-01,-1.758683095728056367e-01,3.689756243925683687e-01,2.502274850465169981e-02,4.673763494809080044e-03,2.305213111558623851e-03,-7.868975179609050130e-04,-3.537899308847514135e-04,4.004968472379744071e-04,-6.222962941915266555e-05
1.640000000000000000e+02,1.911108073592663326e-01,-2.095591144003881579e-01,-9.739284875735665370e-02,2.310852427511292106e-01,1.191967041773761699e-01,5.072459073014456976e-04,-8.980214691469701194e-04,-1.229611123556462182e-03,-2.025535757840257745e-04,8.138925509770800204e-05,6.761870427562932662e-05
1.650000000000000000e+02,6.253061314844476914e-02,2.234208445490752926e-01,3.063256165525756192e-01,3.791467488128280050e-01,1.329407047265655090e-02,2.577203743931355540e-02,7.637621836303898348e-03,4.023044239670481304e-03,2.624763380878247787e-03,-7.997482369138664282e-04,5.840527462712685747e-04
1.660000000000000000e+02,1.058361536292528465e-01,-4.081630274649716839e-01,-1.283378285018607068e-01,4.278640616059547486e-01,3.911413026113197411e-02,-1.167876604278339503e-02,5.588691325837391588e-03,-1.313785214180129834e-03,-2.193780527162125793e-04,-5.447732960892626153e-04,-1.347946479824946309e-04
1.670000000000000000e+02,1.431363347629927008e-01,-4.328653893237029426e-01,2.657512647152209251e-01,5.079332436178010113e-01,7.553080668988555735e-02,3.490443134531284741e-03,5.114548712836786137e-04,-2.223240053405017846e-04,6.027863903854679961e-04,-1.873343536200611226e-04,-2.760821579583794261e-05
1.680000000000000000e+02,9.902716963187133126e-02,9.960493165301098628e-02,2.164499371812838024e-01,2.382681634532458903e-01,3.181170437900782133e-02,6.111343784446221505e-03,-1.262919041488674843e-03,1.622020616409702853e-03,4.265749061187484870e-04,1.369280217560220336e-04,-3.467292424943480000e-04
1.690000000000000000e+02,5.237789588410612235e-02,-1.824425837841440190e-01,-2.343175607305960084e-01,2.969680380858703561e-01,9.033758070938334439e-03,2.078872417034971498e-02,6.792359324986119162e-03,-3.553340442551844447e-03,-1.649044326209270217e-03,-4.858815458124166042e-04,6.005486065057130673e-04
1.700000000000000000e+02,1.108374530033824218e-01,5.221187596379188722e-01,-8.724985156697273592e-02,5.293586079061127769e-01,4.580437330206208607e-02,-3.632210155971593579e-04,6.466162341940417946e-04,2.750240428049055552e-03,1.571498729282527762e-04,8.302096115309076652e-05,1.154388628257230209e-04
1.710000000000000000e+02,1.824617002243996700e-01,1.068294705128981503e-01,-1.066066781863874713e-01,1.509222303174789226e-01,1.067528913270264224e-01,1.141656136616875372e-03,-4.024507617964245831e-03,5.619923748227950711e-04,2.090285910023581550e-04,-1.943555489142267945e-04,4.936601070171242611e-05
1.720000000000000000e+02,8.784546314866187311e-02,4.576591031676944255e-01,2.039303282614570723e-01,5.010383553153231473e-01,2.812259659630034561e-02,2.233622535126267294e-03,5.030222277985663126e-03,3.074691592635847570e-03,1.749818918362233688e-03,1.090561877263862556e-04,-5.595729690566209058e-05
1.730000000000000000e+02,1.863607944273957817e-01,-1.366249977716655906e-01,4.529836269190761211e-01,4.731390453903253634e-01,1.259258531995488262e-01,1.949796094335987107e-03,1.396747765620709458e-04,-4.658048056135344339e-04,5.765511659650002230e-06,-3.640680840988341771e-05,-7.116457653688623708e-05
1.740000000000000000e+02,1.346198090026790584e-01,-4.366147272606961116e-01,3.771151535737915506e-01,5.769300296534376482e-01,7.056233391991201254e-02,2.919606002550256818e-03,1.865962566452550320e-03,-2.470348950504130947e-03,-6.105941324718866525e-04,1.433025269792498335e-04,-1.809892244097888181e-05
1.750000000000000000e+02,1.219063544644182484e-01,6.940951548280949179e-02,-2.921648449659173252e-01,3.002964826192889292e-01,4.917894659314432648e-02,-4.005003891515479530e-03,-1.581290620568553962e-03,1.297915573892804986e-03,3.779591320780539832e-04,8.467140362355962679e-05,-1.932001970049723738e-04
1.760000000000000000e+02,1.861248385064201427e-01,3.572975488856378057e-01,-6.191041676622766055e-03,3.573511822237704361e-01,1.179815173394233585e-01,-3.454933484122735265e-04,2.264609403818562683e-03,-2.359382239508489576e-04,4.311983030311772325e-04,5.223067944681858421e-05,-1.066945740757496708e-06
1.770000000000000000e+02,1.651078875973325255e-01,-2.451451003154764829e-01,5.042685212912811910e-01,5.606985480398360977e-01,1.052576817865983477e-01,5.427832483425376608e-03,1.641435446546379850e-03,1.201067685637324800e-03,-2.628953731403926852e-04,-7.215681783345750944e-05,-1.622161027725610438e-05
1.780000000000000000e+02,5.002850024110153115e-02,1.868461948801218853e-01,-2.813945846842203502e-01,3.377786447228204314e-01,8.360990097589168085e-03,4.381928598325535162e-03,1.265890453529361359e-02,-8.724644361189914932e-04,2.018152005458517806e-03,7.763772336222274362e-05,7.571948551332585708e-04
1.790000000000000000e+02,1.442941885640228739e-01,-3.516319558306011395e-01,-4.104332437967185832e-01,5.404632087152191344e-01,7.870226296344146055e-02,-3.249573428374841200e-03,-8.903917040979925090e-04,-1.981360768834927732e-03,-2.590467412530994551e-04,7.875632169662694082e-05,7.958262507323787815e-05
1.800000000000000000e+02,1.439240580208302478e-01,-4.334818255704808720e-03,-4.422518918093462648e-01,4.422731355828157240e-01,7.321036459420739162e-02,3.472059323040399548e-03,-5.796448171163648411e-04,1.047969220101752086e-03,3.574036307980588134e-04,2.544182282218088176e-04,4.725170843999926262e-05
1.810000000000000000e+02,1.559144041305588757e-01,-6.874953859852583893e-02,4.263052941806559915e-01,4.318132731910470645e-01,8.554410360897565790e-02,1.500333646856422121e-03,8.018853808253734172e-04,-7.203516882764438023e-04,-3.317200023472688386e-04,-1.140873393609131980e-04,-4.255575889133833556e-05
1.820000000000000000e+02,1.750784369421536923e-01,3.735782293596436876e-01,-3.632423949994425527e-01,5.210621181552326231e-01,1.147675133585628893e-01,4.151149700286627109e-04,-1.121423097284024450e-03,5.008691204337889502e-04,-6.686884438189544255e-05,1.017856878671175025e-05,-1.078353900422213130e-04
1.830000000000000000e+02,5.367326902969746932e-02,2.238036496068628312e-01,-1.255005720177927442e-01,2.565900761022230636e-01,9.371859147137695870e-03,1.652612474070913606e-02,-1.563897098755262505e-03,1.428057963590134705e-03,2.480815904748467915e-04,4.031242240765120499e-04,2.836164761004233981e-04
1.840000000000000000e+02,1.841391267670857146e-01,5.089012538429813493e-01,4.773266908655715568e-02,5.111349076917808265e-01,1.262287964068542212e-01,-1.054227221781944834e-03,2.468563964665992927e-04,-1.437121095625437661e-04,4.548720854553600645e-04,-2.461835799028033733e-05,-2.166944530679337788e-05
1.850000000000000000e+02,1.066166225983268823e-01,3.012126974202569141e-01,2.960934629435671983e-01,4.223747481622224798e-01,3.958043801798336730e-02,2.425641209427453759e-03,-1.591868404082763533e-04,-2.120776623422249152e-03,-1.444231803665485536e-03,-5.300002618380261765e-05,1.100692281186255173e-05
