cell_id,r_c,x_c,z_c,radial_pos,A_true,rel_err_N200,rel_err_N317,rel_err_N502,rel_err_N796,rel_err_N1262,rel_err_N2000
1.870000000000000000e+02,1.865383649324082183e-01,3.789892927850578297e-01,4.065058771512286562e-01,5.557696575058844735e-01,1.344481637286530362e-01,-1.183020947251312016e-03,1.181311578180022082e-05,1.059777532156358504e-03,-3.366666289376096799e-04,-4.566399310412805335e-05,2.278030913724915507e-04
1.880000000000000000e+02,1.342101151325334474e-01,6.796168447797721335e-01,3.946976185341372068e-01,7.859168313409072848e-01,9.586597102940659643e-02,-3.654558307283339857e-03,-4.119940588917736513e-03,7.206913086454935780e-04,-6.267049940911206818e-04,1.591741296114168591e-04,1.315314338778961201e-05
1.890000000000000000e+02,1.367503872389409236e-01,-3.155535966303092410e-01,6.384929954742195601e-01,7.122130142141223086e-01,8.589820372489385958e-02,-2.608658888038739576e-03,-1.442073057582593520e-03,-4.783998550432766450e-04,1.376347883756956492e-04,-2.933940692650960358e-04,-3.846452792077847960e-05
1.900000000000000000e+02,7.911946593361904312e-02,7.566929315951979040e-01,-3.703533940053454487e-01,8.424641411819339121e-01,3.751804382159626416e-02,-4.737386546512456498e-03,5.180509088348106417e-03,-5.853139919992367268e-04,3.505784506538933698e-04,-6.298327181215590542e-04,-2.600848528717669694e-04
1.910000000000000000e+02,1.289033372926812748e-01,-7.470086577343787448e-01,1.298055191816446241e-01,7.582027483068988216e-01,8.271311056661889705e-02,-1.110420432978154182e-04,-6.623224304595942691e-03,1.968637083146651534e-03,3.730082738784279428e-04,1.336408730470139972e-04,3.337632568642945330e-04
1.920000000000000000e+02,1.285152091092379989e-01,5.738474311656134308e-01,-4.423911813877272059e-01,7.245763118022852112e-01,7.717851930182970110e-02,-1.531531092733073862e-03,1.727368007706342468e-03,-1.734329754709551530e-03,-4.390745803227735777e-04,-2.045670815433719980e-04,-1.588447654499169914e-05
1.930000000000000000e+02,6.334034603694080334e-02,-8.664016221745743929e-01,2.243412469968774914e-01,8.949752879330512556e-01,2.941891913028213401e-02,7.419923990346743992e-03,1.165981782219893681e-02,-5.438606490840491858e-03,-1.718997253204679332e-03,-8.470085399971960527e-04,5.326037365238622812e-04
1.940000000000000000e+02,1.972914039690059629e-01,2.341107056086070073e-02,-7.277502091308639676e-01,7.281266683172796794e-01,1.909782361131244499e-01,-8.025518085247318467e-04,-8.645875245159029276e-04,9.854148359522696410e-07,2.349888104482555917e-04,3.227797761982120761e-04,1.210386419501219279e-04
1.950000000000000000e+02,1.357093400683661855e-01,-3.641357586203556318e-01,3.412741628049140857e-02,3.657315015800578495e-01,6.257930088878738140e-02,4.083236787163935233e-03,-4.400324163738034144e-04,-1.259354467048279247e-03,-3.391522273629155038e-04,-2.656100655442639180e-04,1.274576410206229582e-04
1.960000000000000000e+02,5.096133239964652922e-02,-2.106305732865792202e-01,-7.934363276815802335e-01,8.209180498002617288e-01,1.440781412196298975e-02,2.359536984569921003e-03,-1.074648486272145043e-03,3.910357322965074545e-03,-2.723293179034969036e-03,-1.126205091734777675e-03,-7.677165483298553639e-04
1.970000000000000000e+02,1.658973801838083129e-01,-1.006059635043638767e-01,2.240200719351153058e-01,2.455739247608663134e-01,8.992311639559436021e-02,-1.791068780292448537e-03,-4.048566835201938829e-05,-9.002743363047960301e-04,4.378781599549963488e-04,-3.642251140089092232e-04,-1.237599491655805295e-04
1.980000000000000000e+02,1.967398570760218734e-01,4.036113907149395108e-01,-3.344723140013787788e-01,5.241887861718185215e-01,1.459744775828310248e-01,-2.397824320265584674e-03,2.116074922534405545e-03,1.891362814470110010e-04,1.098786166764398331e-04,-1.021478794340779928e-04,-5.003459973473844968e-05
1.990000000000000000e+02,1.384805042481425941e-01,-5.347145018637833314e-02,5.400151292596119257e-01,5.426560013621056777e-01,7.254437739098594518e-02,-4.092953751008265861e-03,2.341515337793476093e-03,-9.284733548711177065e-04,4.107837229230248965e-04,3.775408306789795887e-04,2.793017679469933512e-05
